Date,Inventory Type,Site Name,Slot Name,Slot Size,Impressions,Earnings
2023-02-01,AMP,prajavani.net,/1013527/PV_AMP_Display_MLB_FTR,320x50,"86,697",8.14
2023-02-01,Web,thenewsminute.com,28110228/ATD_newsm/ATD_728x90_D_AP_AD1,728x90,"1,195",0.50
2023-02-01,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_EOA_RP",300x250,129,0.74
2023-02-01,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_160x600_AXT",160x600,"1,857",0.75
2023-02-01,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_AP_TH,336x280,84,0.03
2023-02-01,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_320x50_Footer",320x50,277,0.57
2023-02-01,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_MH_RP",728x90,189,0.77
2023-02-01,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_320x50_M_Footer",320x50,"2,879",4.76
2023-02-01,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_RP",300x600,271,2.48
2023-02-01,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_160x600_RHS_SIDEBAR_D",120x600,352,0.12
2023-02-17,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_728x90_Footer",728x90,"1,418",4.56
2023-02-17,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR3_RP",300x600,125,1.23
2023-02-03,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR2_HP",300x600,4,0.03
2023-02-03,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_BTM_HP",300x250,58,0.10
2023-02-03,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_AXT",970x250,49,0.28
2023-02-14,Web,mapsofworld.com,1152375/ATD_MOW/ATD_970x250_mpu1,336x280,26,0.00
2023-02-14,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_RP",300x600,176,2.18
2023-02-14,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF1_300x250,336x280,40,0.01
2023-02-22,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S4_P1,300x250,256,0.02
2023-02-22,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_728x90_AXT",728x90,177,0.31
2023-02-01,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_AP_EOA,300x250,348,0.09
2023-02-01,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x250_INR1_AP_D",300x250,77,0.11
2023-02-01,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_EOA_RP",728x90,133,0.69
2023-02-01,Web,mapsofworld.com,1152375/ATD_MOW/ATD_120x600_AXT,120x600,86,0.01
2023-02-01,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_RP",160x600,32,0.12
2023-02-01,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_MID_300x250,250x250,262,0.15
2023-02-14,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x250_Top_AP",336x280,41,0.04
2023-02-14,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_160x600_RHS",160x600,19,0.02
2023-02-10,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_BMP_RP",320x50,55,0.36
2023-02-11,AMP,bollywoodhungama.com,"/21804848220,23843038/ATD_BH_AMP/ATD_320x50_Footer",300x50,"8,075",3.66
2023-02-11,AMP,prajavani.net,/1013527/PV_AMP_Display_MLB_FTR,320x50,"160,327",26.61
2023-02-11,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_RP",300x600,372,4.25
2023-02-11,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_160x600_AXT",160x600,"1,398",0.76
2023-02-11,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_160x600_LHS_RP",160x600,522,1.80
2023-02-11,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_728x90_INR1_D",728x90,716,0.55
2023-02-15,AMP,prajavani.net,/1013527/pv_amp_display_sp_mlb_hdr,320x50,"6,457",0.34
2023-02-15,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_728x90_INR1_D",728x90,702,0.57
2023-02-15,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x600_NewScroller,300x600,"1,778",0.26
2023-02-15,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_728x90_Footer",728x90,"1,972",6.43
2023-02-15,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_320x100_M_MH_RP",320x100,273,1.28
2023-02-15,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_320x50_AXT",320x50,393,0.37
2023-02-15,Web,wallpaperaccess.com,"21804848220,22440675056/site/300x250",300x250,48,0.08
2023-02-28,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_AP_AD1,300x250,"2,741",0.78
2023-02-28,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S3_P1,300x250,203,0.03
2023-02-28,AMP,thenewsminute.com,/28110228/AMP_TheNewsminute/ATD_320x50_Ftr_sticky_AMP,320x50,"15,633",2.40
2023-02-28,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x600_Sidebar_AP",300x600,133,0.25
2023-02-28,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_AXT",970x250,5,0.03
2023-02-28,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF2_300x250,300x100,15,0.00
2023-02-03,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x600_SIDE",300x600,134,0.23
2023-02-03,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S4_P5,300x250,123,0.03
2023-02-28,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_728x90_Footer",728x90,480,0.98
2023-02-23,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_160x600_LHS_RP",160x600,"1,172",4.95
2023-02-23,AMP,thenewsminute.com,/28110228/AMP_TheNewsminute/ATD_300x250_BEA_AMP,300x250,188,0.16
2023-02-23,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_970x250_TOP",970x250,995,1.66
2023-02-23,AMP,mapsofworld.com,/1152375/ATD_MOW_AMP/ATD_300x250_AMP_MPU_2,300x250,259,0.12
2023-02-17,AMP,prajavani.net,/1013527/pv_amp_display_sp_mr_p2,300x250,236,0.01
2023-02-17,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_AXT,300x250,264,0.23
2023-02-17,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_320x100_MH_M_WP",320x50,89,0.30
2023-02-17,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_BTF1_300x250,250x250,"5,983",0.85
2023-02-22,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR1_WP",300x600,60,0.35
2023-02-22,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_RHS_WP",300x600,257,0.48
2023-02-04,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_320x50_M_Footer",320x50,958,2.36
2023-02-04,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_300x250_TOP",300x250,163,0.13
2023-02-04,Web,glamourpath.com,"21804848220,22445109981/site/300x250",300x250,152,0.19
2023-02-14,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR1_HP",300x600,2,0.06
2023-02-03,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x250_INR1_AP_M",300x250,135,0.32
2023-02-22,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_MID_300x250,200x200,35,0.00
2023-02-22,Web,mapsofworld.com,1152375/ATD_MOW/ATD_728x90_Footer_D,970x90,71,0.06
2023-02-28,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x600_RHS_JP",300x600,55,0.40
2023-02-20,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_BTF1_300x250,336x280,"9,299",1.59
2023-02-20,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_728x90_Footer",728x90,"1,320",2.32
