,Date,Inventory Type,Site Name,Slot Name,Slot Size,Impressions,Earnings
0,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_320x100_M_MH_RP",320x50,1408,2.69
1,20230429,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_970x90_Footer",728x90,2,0.0
2,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_EOA_RP",728x90,4,0.06
3,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_BMP_RP",336x280,9,0.07
4,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_728x90_Footer",728x90,419,0.99
15,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_RP",160x600,39,0.24
16,20230429,Web,glamourpath.com,175265624/ATD_Glamourpath/970x250_S2S_Intentt,300x250,0,0.0
17,20230429,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_728x90_Footer_Sticky_D,728x90,0,0.0
18,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_BMP_RP",300x50,17,0.07
21,20230429,AMP,prajavani.net,/1013527/PV_AMP_Display_MLB_FTR,320x50,0,0.0
24,20230429,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_AP_EOA,300x250,302,0.09
38,20230429,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x600_INR2_AP",336x280,2,0.0
75,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR4_WP",160x600,0,0.0
85,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_CP",336x280,0,0.0
96,20230429,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_160x600_LHS",120x600,0,0.0
106,20230429,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_300x250_General,300x250,0,0.0
109,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_HP",300x250,0,0.0
124,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_HP",300x100,0,0.0
126,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_MH_CP",970x250,0,0.0
127,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR1_HP",320x100,0,0.0
132,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_EOA_TAG",970x250,0,0.0
142,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_EOA_CP",300x50,0,0.0
145,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_INR5_JP",300x250,0,0.0
151,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_EOA_CP",300x250,0,0.0
164,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR3_HP",120x600,0,0.0
170,20230429,AMP,thehindu.com,/22390678/HIndu_AMP_Top,300x250,0,0.0
171,20230429,Web,recipesaver.com,unknown,other,0,0.0
172,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_TOP_M",336x280,90,0.11
173,20230429,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x600_Direct_campiagn,300x250,60,0.01
174,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x600_GENERAL,300x600,115,0.27
175,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_970x90_homepage-header,728x90,91,0.2
182,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_BMP_RP",120x600,0,0.0
183,20230429,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x250_Top",300x250,69,0.11
190,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR6_JP",970x250,4,0.03
207,20230429,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_160x600_AXT,160x600,0,0.0
208,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_RP",1x1,0,0.0
214,20230429,Web,thenewsminute.com,175265624/ATD_TNM/300x600_S2S_Intentt,300x600,0,0.0
236,20230429,Web,texashillcountry.com,"21804848220,22430105552/ATD_Texashillcountry/ATD_160x600_GENERAL",160x600,4,0.01
237,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR1_WP",300x100,0,0.0
239,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_EOA_RP",1x1,0,0.0
247,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x250_AXT",300x250,6,0.01
272,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_MH_HP",970x90,0,0.0
289,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_EOA_CP",300x600,0,0.0
291,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_CP",728x90,0,0.0
301,20230429,Web,mapsofworld.com,1152375/MOW-160-Admeld-7,160x600,0,0.0
319,20230429,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_970x250_TOP",970x250,926,2.07
320,20230429,AMP,bollywoodhungama.com,"/21804848220,23843038/ATD_BH_AMP/ATD_320x250_Footer",320x50,1408,0.66
321,20230429,Web,deccanherald.com,1013527/ATD_dch/ATD_728x90_S1,728x90,869,0.91
322,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_RP",300x250,184,1.15
323,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_RP",300x600,236,2.49
339,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_RP",300x50,27,0.12
340,20230429,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_320x50_AXT",320x50,511,0.77
341,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR6_JP",1x1,0,0.0
342,20230429,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S3_P4,300x250,81,0.02
343,20230429,Web,deccanherald.com,1013527/ATD_dch/ATD_728x90_GENERAL,970x90,5,0.0
344,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_RP",300x50,7,0.05
348,20230429,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_HP_Delve_AD2,300x250,117,0.04
364,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_JP",336x280,0,0.0
370,20230429,Web,mybaseguide.com,9345627/ATD_Mybaseguide/ATD_970x250_ATD_D_LB_AP,970x250,0,0.0
371,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_INR2_HP",300x250,2,0.02
375,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_MH_JP",970x90,3,0.02
391,20230429,Web,kookmutsjes.eu,unknown,other,0,0.0
415,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR4_WP",120x600,0,0.0
446,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_160x600_RHS_HP",160x600,3,0.01
450,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_INR2_HP",336x280,1,0.0
456,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR4_CP",1x1,0,0.0
459,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR3_CP",300x100,0,0.0
468,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR3_CP",1x1,0,0.0
475,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_MULTISIZE_GENERAL,320x50,0,0.0
477,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_INR2_RP",970x250,0,0.0
479,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x600_RHS_JP",300x250,0,0.0
492,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR2_CP",300x600,0,0.0
494,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_BTM_HP",120x600,0,0.0
505,20230429,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_300x600_exclusive",300x600,158,0.31
506,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_JP",970x90,0,0.0
507,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_AXT",970x250,5,0.02
508,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_INR3_RP",336x280,5,0.04
509,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_AXT",970x250,9,0.05
514,20230429,Web,texashillcountry.com,"21804848220,22430105552/ATD_Texashillcountry/ATD_320x50_header",320x50,1,0.0
516,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR6_JP",120x600,0,0.0
517,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_EOA_RP",1x1,0,0.0
537,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR5_SP_D",336x280,0,0.0
538,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_INR2_HP",336x280,1,0.01
540,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR1_HP",320x50,0,0.0
541,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_BMP",120x600,0,0.0
563,20230429,Web,playerswiki.com,/103512698/22868887444,630x90,0,0.0
565,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_RHS_HP",300x600,1,0.0
596,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_CP",160x600,0,0.0
599,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_HP",120x600,0,0.0
603,20230429,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_300x50_AXT",300x50,4,0.0
615,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x250_MH_M_CP",300x250,0,0.0
622,20230429,AMP,hidemyass-freeproxy.com,unknown,other,0,0.0
629,20230429,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_BTF5_300x250,300x100,0,0.0
637,20230429,AMP,deccanherald.com,/1013527/dh_amp_display_mlb_ftr,320x50,63568,13.32
638,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_BMP_RP",336x280,10,0.09
639,20230429,AMP,bollywoodhungama.com,"/21804848220,23843038/ATD_BH_AMP/ATD_320x50_Top",320x50,3483,1.53
640,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR5_SP_M",300x250,8,0.0
641,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_RP",300x50,15,0.12
642,20230429,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_AL_BTF1_300x250,200x200,519,0.04
646,20230429,Web,thenewsminute.com,28110228/ATD_newsm/ATD_728x90_SP_Health_AD5,728x90,28,0.0
647,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR1_WP",300x50,5,0.01
648,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_320x50_AXT",320x50,151,0.55
671,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_AXT",970x250,5,0.04
677,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR1_HP",160x600,0,0.0
724,20230429,Web,texashillcountry.com,"21804848220,22430105552/ATD_Texashillcountry/ATD_300x250_inr2",300x250,1,0.0
728,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_CP",300x250,0,0.0
733,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_CP",300x600,0,0.0
746,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_CP",300x250,0,0.0
747,20230429,Web,mapsofworld.com,1152375/MOW-160-Admeld-4,160x600,1,0.0
754,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_BMP_M_HP",120x600,0,0.0
757,20230429,Web,mapsofworld.com,1152375/MOW-160-Admeld-2,160x600,5,0.01
763,20230429,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_320x100_FWA",300x50,0,0.0
765,20230429,AMP,deccanherald.com,/1013527/dh_amp_business_sp_mr_p2,300x250,1,0.0
770,20230429,AMP,prajavani.net,/1013527/pv_amp_display_sp_mr_p2,300x250,0,0.0
777,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR1_CP",120x600,0,0.0
794,20230429,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_AP_TH,300x250,1179,0.26
795,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_RP",300x250,16,0.15
796,20230429,Web,wallpaperaccess.com,"21804848220,22440675056/site/320x50",320x50,7369,1.5
797,20230429,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_AL_ATF_300x250,336x280,1307,0.09
803,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_RP",320x50,2,0.01
804,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_MH_JP",320x50,27,0.16
808,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_OOP",300x250,49,0.12
809,20230429,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x250_INR1_AP_M",336x280,8,0.01
819,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_320x100_MH_M_WP",320x50,198,0.35000000000000003
820,20230429,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF1_300x250,300x250,251,0.03
828,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR2_JP",300x250,20,0.07
829,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_HP",300x250,0,0.0
836,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_JP",320x100,0,0.0
869,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_BMP_RP",1x1,0,0.0
895,20230429,Web,mybaseguide.com,9345627/ATD_Mybaseguide/ATD_970x250_AXT,970x250,0,0.0
897,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_TAG",300x250,0,0.0
905,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_CP",300x100,0,0.0
915,20230429,AMP,deccanherald.com,/1013527/dh_amp_display_mr_hdr,300x250,6660,2.89
916,20230429,AMP,mapsofworld.com,/1152375/ATD_MOW_AMP/ATD_300x250_AMP_MPU_1,300x250,474,0.47000000000000003
917,20230429,Web,thenewsminute.com,28110228/ATD_newsm/300x250_AXT,336x280,329,0.07
918,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_RP",320x50,39,0.19
919,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_970x90_GENERAL,970x90,17,0.03
920,20230429,Web,bhaskar.com,28928716/ATD_Bhaskar/ATD_300x600_GENERAL,300x600,0,0.0
921,20230429,AMP,thehindubusinessline.com,/22390678/BL_AMP_Top,300x250,0,0.0
922,20230429,Web,mapsofworld.com,1152375/MOW-Mobile-300x250-bottom,300x250,2,0.0
923,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_JP",120x600,0,0.0
924,20230429,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_D_AP_AD2,336x280,522,0.1
936,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_970x250_mpu1,300x250,43,0.06
937,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR2_JP",300x100,0,0.0
945,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR2_SP_D",336x280,1,0.0
963,20230429,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_160x600_LHS_STICKY_D",120x600,15,0.02
964,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_CP",300x600,0,0.0
1020,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_HP",320x50,0,0.0
1032,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_CP",300x600,1,0.01
1035,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_CP",300x50,0,0.0
1041,20230429,AMP,prajavani.net,/1013527/pv_amp_display_sp_mr_p5,300x250,0,0.0
1045,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_HP",320x100,0,0.0
1049,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_CP",300x600,0,0.0
1055,20230429,Web,mapsofworld.com,1152375/Fr.mow-300x250-mobile-2,300x250,0,0.0
1079,20230429,AMP,thehindu.com,/22390678/Hindu_AMP_Bottom,336x280,0,0.0
1080,20230429,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_MID_300x250,336x280,1,0.0
1081,20230429,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_320x50_AXT",320x50,258,0.43
1082,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_EOA_RP",970x250,22,0.22
1083,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR5_JP",336x280,0,0.0
1096,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_RP",300x100,0,0.0
1097,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR6_JP",300x50,0,0.0
1098,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_CP",320x50,0,0.0
1101,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR3_JP",320x50,0,0.0
1129,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR1_HP",120x600,0,0.0
1164,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_TAG",300x600,0,0.0
1169,20230429,Web,mybaseguide.com,9345627/ATD_Mybaseguide/ATD_300x250_ATD_M_INR1_HP,336x280,0,0.0
1170,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_320x100_AXT",320x100,0,0.0
1171,20230429,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_970x90_CenterFooter_HP",728x90,0,0.0
1177,20230429,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x250_Sidebar",300x250,0,0.0
1184,20230429,Web,playerswiki.com,/103512698/22868978639,570x90,0,0.0
1186,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_EOA_CP",970x250,1,0.0
1187,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_CP",320x100,0,0.0
1191,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR3_TAG",160x600,0,0.0
1193,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_EOA_HP",320x100,0,0.0
1207,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR1_JP",300x250,0,0.0
1226,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR1_RP",300x50,0,0.0
1230,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR4_CP",728x90,0,0.0
1241,20230429,Web,bhaskar.com,28928716/ATD_Bhaskar/ATD_160x600_GENERAL,160x600,0,0.0
1242,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR2_AP_M",336x280,126,0.18
1243,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_EOA_M",300x250,196,0.2
1244,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_970x250_GENERAL,970x250,576,0.46
1253,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_INR3_RP",336x280,0,0.0
1261,20230429,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x250_Inread1_AP_M",336x280,13,0.02
1262,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x600_AXT",300x600,14,0.15
1265,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR4_JP",970x90,0,0.0
1283,20230429,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_160x600_RHS",160x600,13,0.02
1284,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x250_MH_M_CP",336x280,0,0.0
1285,20230429,Web,mapsofworld.com,1152375/ATD_MOW/ATD_320x50_Desktop-Footer,320x100,24,0.02
1289,20230429,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_300x250_Inread5,300x250,0,0.0
1317,20230429,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_320x100_AXT",320x100,41,0.04
1333,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_CP",320x50,0,0.0
1334,20230429,Web,playerswiki.com,/103512698/22868978639,468x60,0,0.0
1341,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_TAG",120x600,0,0.0
1357,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR1_HP",120x600,0,0.0
1358,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR1_JP",300x50,0,0.0
1360,20230429,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_TAG",320x100,0,0.0
1364,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR3_TAG",300x50,0,0.0
1369,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_BMP_M_HP",160x600,0,0.0
1377,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR3_CP",320x50,0,0.0
1378,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR5_CP",728x90,0,0.0
1379,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR1_JP",300x100,0,0.0
1384,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_BTM_JP",300x50,0,0.0
1401,20230429,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_BTF2_300x250,300x250,0,0.0
1414,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR4_HP",160x600,0,0.0
1426,20230429,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_320x50_M_Footer",320x50,5212,18.64
1427,20230429,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF2_300x250,300x100,174,0.0
1428,20230429,AMP,thenewsminute.com,/28110228/AMP_TheNewsminute/ATD_320x50_Ftr_sticky_AMP,320x50,2589,0.92
1429,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_HP",300x600,1,0.01
1430,20230429,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR4_AP_M",300x250,24,0.03
1431,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR4_WP",300x50,0,0.0
1440,20230429,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_EOA_WP",728x90,0,0.0
1441,20230429,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_300x250_Inread4,300x250,0,0.0
1444,20230429,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_160x600_LHS_STICKY_D",160x600,123,0.17
1446,20230429,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_EOA_WP",300x250,0,0.0
1447,20230429,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x600_INR2_AP",300x250,16,0.02
1462,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR1_HP",1x1,0,0.0
1519,20230429,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR1_HP",300x250,0,0.0
1526,20230429,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR3_HP",336x280,0,0.0
1527,20230429,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_CP",120x600,0,0.0
1537,20230429,Web,glamourpath.com,"21804848220,22445109981/site/728x90",728x90,0,0.0
