Date,Inventory Type,Site Name,Slot Name,Slot Size,Impressions,Earnings
2023-03-06,Web,mapsofworld.com,1152375/MOW-160-Admeld-7,160x600,1,0.00
2023-03-15,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x250_AXT,300x250,140,0.19
2023-03-15,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_HP_Delve_AD2,300x250,95,0.03
2023-03-03,Web,wallpaperaccess.com,"21804848220,22440675056/site/728x90",728x90,"11,541",9.29
2023-03-03,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_MID_300x250,200x200,"1,297",0.22
2023-03-03,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_ATF_300x250,300x250,"3,313",1.55
2023-03-03,AMP,prajavani.net,/1013527/pv_amp_display_sp_mlb_hdr,320x50,"5,514",0.46
2023-03-03,Web,thenewsminute.com,28110228/ATD_newsm/300x250_AXT,336x280,166,0.04
2023-03-03,Web,mapsofworld.com,1152375/ATD_MOW/ATD_728x90_AXT,728x90,679,1.10
2023-03-03,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S1_P2,300x250,"7,903",3.21
2023-03-02,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x600_FC,300x250,1,0.00
2023-03-09,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/728x90_All,728x90,24,0.04
2023-03-21,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_RP",160x600,128,0.73
2023-03-24,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_INR2_RP",336x280,137,0.56
2023-03-21,Web,mapsofworld.com,1152375/MOW-300x600-mobile,300x250,2,0.00
2023-03-03,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S5_P3,160x600,64,0.01
2023-03-08,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_AP_TH,300x250,"1,031",0.28
2023-03-08,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S1_P5,300x250,"1,905",0.85
2023-03-08,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_320x50_Header_M",320x50,561,0.35
2023-03-08,Web,mapsofworld.com,1152375/160-TAN,160x600,15,0.03
2023-03-08,Web,thenewsminute.com,28110228/ATD_newsm/ATD_320x100_AXT,320x100,102,0.01
2023-03-24,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S4_P5,300x250,121,0.06
2023-03-02,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_300x600_axt",300x600,4,0.01
2023-03-08,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_320x100_MH_M_WP",320x50,111,0.16
2023-03-05,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x600_Sticky_RHS",300x600,1,0.00
2023-03-08,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x90_BMP_RP",970x90,197,0.88
2023-03-08,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_300x250_TOP",300x250,93,0.12
2023-03-08,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_RP",160x600,27,0.14
2023-03-08,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x250_INR1_D",300x250,340,0.58
2023-03-25,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR4_AP_M",300x250,3,0.00
2023-03-21,Web,deccanherald.com,1013527/ATD_dch/ATD_728x90_GENERAL,970x90,69,0.01
2023-03-09,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_728x90_Footer",728x90,165,0.88
2023-03-24,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x90_BMP_RP",970x90,123,0.87
2023-03-24,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_970x90_Footer",728x90,13,0.04
2023-03-25,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR2_WP",336x280,23,0.01
2023-03-15,Web,thenewsminute.com,28110228/ATD_newsm/ATD_320x100_FTR,320x100,53,0.01
2023-03-26,Web,thenewsminute.com,28110228/ATD_newsm/300x250_AXT,336x280,158,0.04
2023-03-26,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_RP",160x600,160,0.96
2023-03-26,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x250_combo_1_HP,300x250,246,0.23
2023-03-03,Web,texashillcountry.com,"21804848220,22430105552/ATD_Texashillcountry/ATD_728x90_Intentt",728x90,26,0.02
2023-03-12,AMP,thenewsminute.com,/28110228/AMP_TheNewsminute/ATD_320x50_Ftr_sticky_AMP,320x50,"5,126",2.57
2023-03-12,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x250_INR1_WP",300x250,232,0.44
2023-03-21,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_320x50_FWA_LHS_AP",300x50,4,0.00
2023-03-09,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_BTF3_300x250,336x280,6,0.00
2023-03-09,Web,mapsofworld.com,1152375/ATD_MOW/ATD_970x250_ROW_TOP_NEW,970x250,2,0.00
2023-03-24,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_320x50_FWA_RHS",300x100,36,0.02
2023-03-03,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x250_combo_2,300x250,192,0.18
2023-03-03,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S3_P4,300x250,77,0.02
2023-03-06,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR1_WP",300x250,11,0.02
2023-03-26,Web,deccanherald.com,1013527/ATD_dch/ATD_970x250_GENERAL,970x90,144,0.08
2023-03-15,Web,mapsofworld.com,1152375/Chinese.mow-728,728x90,9,0.01
2023-03-09,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_300x50_AXT",300x50,18,0.01
2023-03-20,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_INR2_RP",300x250,"1,032",3.92
2023-03-20,Web,wallpaperaccess.com,"21804848220,22440675056/site/728x90",728x90,"12,445",10.79
2023-03-20,Web,mapsofworld.com,1152375/ATD_MOW/ATD_728x90_AXT,728x90,966,1.50
2023-03-20,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_AP_AD2,336x280,206,0.06
2023-03-20,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_728x90_AXT",728x90,"1,868",6.81
2023-03-20,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_320x50_FWA",320x50,850,1.07
2023-03-06,AMP,thenewsminute.com,/28110228/AMP_TheNewsminute/ATD_300x250_EOA,300x250,"1,636",0.41
2023-03-06,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_320x50_AXT",320x50,"7,750",3.56
2023-03-06,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_320x100_AXT",320x100,"2,148",1.25
2023-03-06,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_970x90_CenterFooter_AP",728x90,32,0.06
2023-03-06,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_MID_300x250,300x250,130,0.03
2023-03-30,AMP,deccanherald.com,/1013527/dh_amp_display_mr_hdr,300x250,"5,226",2.37
2023-03-30,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_ATF_300x250,300x250,"31,545",4.14
2023-03-11,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_RP",300x250,94,0.50
2023-03-30,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_BMP_RP",300x600,720,5.71
2023-03-30,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x600_INR",300x600,129,0.10
2023-03-30,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_OOP",300x250,44,0.22
2023-03-30,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_AL_ATF_300x250,300x250,"2,631",0.38
2023-03-30,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_AL_BTF1_300x250,300x100,332,0.03
2023-03-30,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_970x250_AXT",970x250,64,0.07
2023-03-30,AMP,deccanherald.com,/1013527/dh_amp_display_hp_mr_p1,300x250,311,0.18
2023-03-02,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_160x600_LHS_RP",160x600,311,0.84
2023-03-02,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_320x100_M_MH_RP",320x100,475,0.47
2023-03-02,Web,thenewsminute.com,28110228/ATD_newsm/ATD_336x280_AXT,336x280,46,0.01
2023-03-02,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_300x250_EOA,300x250,81,0.13
2023-03-02,Web,mapsofworld.com,1152375/Chinese.mow-160,160x600,8,0.01
2023-03-20,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_RP",300x600,412,3.59
2023-03-20,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_INR2_HP",300x250,1,0.01
2023-03-20,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_160x600_LHS_STICKY_D",120x600,14,0.01
2023-03-20,AMP,bollywoodhungama.com,"/21804848220,23843038/ATD_BH_AMP/ATD_300x250_INR2",300x250,384,0.19
2023-03-20,AMP,prajavani.net,/1013527/pv_amp_display_sp_mr_p5,300x250,495,0.02
2023-03-20,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S3_P5,300x250,143,0.05
2023-03-20,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_320x100_AXT",320x100,43,0.05
2023-03-30,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_MID_300x250,300x100,123,0.01
2023-03-30,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_RP",160x600,33,0.24
2023-03-30,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_D_AP_AD2,336x280,327,0.09
2023-03-30,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_BMP_RP",300x250,245,1.80
2023-03-25,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_320x50_FWA_RHS",320x100,800,0.45
2023-03-25,Web,mapsofworld.com,1152375/ATD_MOW/ATD_320x50_AXT,320x50,"1,028",0.44
2023-03-30,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_336x280_AXT",336x280,15,0.01
2023-03-11,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_320x50_Footer",320x50,232,0.42
2023-03-11,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_160x600_LHS",160x600,38,0.08
2023-03-11,AMP,deccanherald.com,/1013527/dh_amp_display_hp_mr_p2,300x250,225,0.07
2023-03-11,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x250_INR1_AP_D",300x250,44,0.07
2023-03-30,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x600_AXT",300x600,56,0.08
2023-03-05,Web,thenewsminute.com,28110228/ATD_newsm/ATD_728x90_SP_Health_AD4,728x90,57,0.02
2023-03-05,Web,mapsofworld.com,1152375/ATD_MOW/ATD_336x280_GENERAL,300x250,103,0.09
2023-03-05,Web,thenewsminute.com,28110228/ATD_newsm/ATD_320x100_FTR,320x50,167,0.04
2023-03-05,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_300x250_LB_TOP_M",300x250,760,0.30
2023-03-05,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_MH_RP",970x250,444,3.21
2023-03-05,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_INR2_RP",300x250,531,2.19
2023-03-20,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_EOA_RP",300x250,21,0.21
2023-03-25,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_MID_300x250,336x280,"5,727",0.89
2023-03-05,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x250_TOP_AD",300x250,64,0.08
2023-03-05,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_MH_JP",336x280,88,0.71
2023-03-11,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x250_combo_2,300x250,101,0.18
2023-03-25,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_160x600_LHS_STICKY_D",160x600,141,0.18
2023-03-06,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_970x250_AXT",970x250,172,0.07
2023-03-05,Web,gopdailybrief.com,"21804848220,187271864/ATD_Gopdailybrief/ATD_300x250_GENERAL",300x250,62,0.11
2023-03-02,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_160x600_RHS_RP",160x600,662,1.76
2023-03-02,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_EOA_RP",300x250,21,0.27
2023-03-30,Web,thenewsminute.com,28110228/ATD_newsm/ATD_160x600_AXT,160x600,57,0.05
2023-03-02,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_320x50_FWA_LHS_AP",320x50,21,0.05
2023-03-02,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_GENERAL,336x280,22,0.02
2023-03-11,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x250_Inread",336x280,43,0.11
2023-03-05,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_300x250_top",336x280,92,0.03
2023-03-05,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_WP",336x280,9,0.01
2023-03-05,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_AXT",970x250,36,0.39
2023-03-05,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_320x50_Footer_Sticky_M",320x50,13,0.00
2023-03-30,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x600_INR_AP_M",336x280,3,0.00
2023-03-05,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_320x50_FWA_RHS",300x50,68,0.11
2023-03-05,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x250_INR2_AP_D",300x250,13,0.04
2023-03-05,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_INR2_CP",970x250,2,0.01
2023-03-05,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR3_RP",300x50,1,0.00
2023-03-30,Web,mapsofworld.com,1152375/ATD_MOW/ATD_970x90_GENERAL,970x90,15,0.02
2023-03-30,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR3_RP",160x600,16,0.12
